Season,Circuit,Driver,Stint,Compound,NLaps,TrainLaps,LinearSlope,LateStintExtraSeconds,DegradationAccelerates
2023,Spain,OCO,3.0,HARD,28,18,0.01703030303031028,0.23318787878777983,True
2023,Spain,PER,1.0,MEDIUM,24,16,0.031911255411253864,-0.38000324675322616,False
2023,Spain,PER,2.0,HARD,19,12,0.0368636363636341,0.13592965367968393,True
2023,Spain,PIA,1.0,SOFT,14,9,-0.0477863636363639,0.43654696969697965,True
2023,Spain,PIA,2.0,HARD,19,12,0.049780303030300566,-0.05349729437226764,False
2023,Spain,PIA,3.0,MEDIUM,20,13,0.08403030303030334,-0.49316450216450797,False
2023,Spain,RUS,1.0,SOFT,22,14,0.004458874458874463,0.20449025974025759,True
2023,Spain,RUS,2.0,MEDIUM,16,10,0.13178030303030397,-0.7273333333333435,False
2023,Spain,RUS,3.0,SOFT,20,13,0.05096085858585791,0.2022355699855812,True
2023,Spain,SAI,2.0,MEDIUM,21,14,0.06523030303030168,-0.2742696969696762,False
2023,Spain,SAI,3.0,HARD,21,14,0.05303030303030454,0.018082251082237884,True
2023,Spain,SAR,2.0,HARD,14,9,0.08291780303030497,-0.09663590909092648,False
2023,Spain,SAR,3.0,HARD,22,14,0.08880808080808025,-0.1894999999999829,False
2023,Spain,STR,2.0,SOFT,17,11,0.07203030303030526,-0.06356060606063114,False
2023,Spain,STR,3.0,HARD,30,20,-0.005469696969697172,0.6519757575757552,True
2023,Spain,TSU,2.0,HARD,20,13,0.09443030303030327,-0.4834069264069346,False
2023,Spain,TSU,3.0,MEDIUM,29,19,0.0030303030303031166,0.23568787878788555,True
2023,Spain,VER,1.0,MEDIUM,23,15,0.04421212121212131,-0.1967159090909263,False
2023,Spain,VER,2.0,HARD,23,15,0.07519696969697047,-0.27757575757575914,False
2023,Spain,ZHO,2.0,HARD,23,15,0.09603030303030279,-0.8130984848484957,False
2023,Spain,ZHO,3.0,HARD,25,16,0.061405303030303074,-0.2375195707070724,False
2023,United States,ALB,3.0,MEDIUM,25,16,0.030999999999999105,0.7484722222222346,True
2023,United States,ALO,1.0,MEDIUM,16,10,-0.11316666666666701,1.1253333333333444,True
2023,United States,ALO,2.0,MEDIUM,20,13,0.07055000000000078,-0.31735714285715183,False
2023,United States,BOT,2.0,HARD,15,10,0.04125000000000156,0.7230249999999927,True
2023,United States,BOT,3.0,HARD,23,15,0.05660000000000025,-0.12202499999999894,False
2023,United States,GAS,1.0,MEDIUM,14,9,0.16378571428571337,-0.3263999999999839,False
2023,United States,GAS,2.0,MEDIUM,15,10,0.08816666666666843,-0.3115500000000225,False
2023,United States,GAS,3.0,HARD,15,10,0.018071428571429595,0.5313428571428489,True
2023,United States,HAM,1.0,MEDIUM,16,10,0.04150000000000098,0.4316666666666554,True
2023,United States,HAM,2.0,HARD,15,10,0.10621428571428534,-0.18065714285714307,False
2023,United States,HAM,3.0,MEDIUM,16,10,0.07200000000000273,-0.23183333333335554,False
2023,United States,HUL,1.0,HARD,15,10,-0.04712499999999942,0.13018749999999102,True
2023,United States,HUL,3.0,MEDIUM,20,13,0.11764285714285348,0.3917142857143229,True
2023,United States,LEC,1.0,MEDIUM,19,12,0.06614999999999967,-0.04400357142856543,False
2023,United States,LEC,2.0,HARD,27,18,0.04824999999999946,0.23670833333334132,True
2023,United States,MAG,3.0,MEDIUM,22,14,0.08227777777777906,-0.5216805555555588,False
2023,United States,NOR,1.0,MEDIUM,14,9,0.07955357142857178,-0.04627500000000566,False
2023,United States,NOR,2.0,HARD,14,9,0.21780000000000257,-0.3958000000000226,False
2023,United States,NOR,3.0,HARD,19,12,0.16047916666666556,-0.7115669642857004,False
2023,United States,PER,1.0,MEDIUM,14,9,0.11262499999999953,-0.3970749999999953,False
2023,United States,PER,2.0,MEDIUM,17,11,0.04550000000000054,0.508166666666663,True
2023,United States,PER,3.0,HARD,17,11,-0.0009285714285718021,0.6293095238095271,True
2023,United States,RIC,1.0,MEDIUM,15,10,0.018214285714285388,0.3008428571428709,True
2023,United States,RIC,2.0,HARD,21,14,0.004333333333332708,0.5675595238095273,True
2023,United States,RUS,1.0,MEDIUM,18,12,0.09284821428571442,-0.12630059523808748,False
2023,United States,RUS,2.0,HARD,15,10,0.0762500000000017,0.07447499999996694,True
2023,United States,RUS,3.0,MEDIUM,15,10,0.01783333333333322,0.9048000000000002,True
2023,United States,SAI,1.0,MEDIUM,14,9,0.07299999999999685,0.12230000000002121,True
2023,United States,SAI,2.0,MEDIUM,14,9,0.06495000000000033,0.06144999999998788,True
2023,United States,SAI,3.0,HARD,19,12,0.06135555555555498,-0.053199206349195345,False
2023,United States,SAR,2.0,HARD,18,12,0.1339166666666654,0.03400000000001313,True
2023,United States,SAR,3.0,MEDIUM,20,13,0.1097666666666664,-0.17202857142856334,False
2023,United States,STR,1.0,HARD,16,10,-0.05075000000000074,0.5970833333333445,True
2023,United States,STR,2.0,MEDIUM,15,10,0.0015000000000000568,0.26790000000000874,True
2023,United States,TSU,2.0,HARD,14,9,0.1386428571428563,-0.4698000000000008,False
2023,United States,TSU,3.0,MEDIUM,17,11,0.037499999999999055,-0.3256666666666561,False
2023,United States,VER,2.0,MEDIUM,16,10,0.15524999999999878,-0.33491666666665054,False
2023,United States,VER,3.0,HARD,18,12,0.08358333333333512,-0.13484722222224596,False
2023,United States,ZHO,2.0,HARD,14,9,-0.007333333333332822,0.8632999999999953,True
2023,United States,ZHO,3.0,HARD,25,16,0.03505714285714185,-0.1107976190476118,False
2024,Bahrain,ALB,2.0,HARD,18,12,0.11197493734335841,-0.5081165413533929,False
2024,Bahrain,ALB,3.0,HARD,16,10,0.08490350877192772,0.577833333333345,True
2024,Bahrain,ALO,2.0,HARD,22,14,0.036403508771925885,0.5418837719298679,True
2024,Bahrain,ALO,3.0,HARD,14,9,0.03446600877192996,0.6587554824561209,True
2024,Bahrain,BOT,2.0,HARD,15,10,0.13523684210526454,0.07124999999998635,True
2024,Bahrain,BOT,3.0,HARD,23,15,0.029546365914786828,0.5788145363408557,True
2024,Bahrain,GAS,2.0,HARD,16,10,0.1240035087719292,0.08003333333334457,True
2024,Bahrain,HAM,2.0,HARD,18,12,0.02049795321637444,0.5627201754386041,True
2024,Bahrain,HAM,3.0,HARD,22,14,0.1090701754385961,0.06617543859648833,True
2024,Bahrain,HUL,3.0,HARD,16,10,0.07223684210526216,0.045283625730995425,True
2024,Bahrain,HUL,4.0,SOFT,14,9,0.04744636591478541,0.5542894736842271,True
2024,Bahrain,LEC,2.0,HARD,19,12,0.06448684210526365,-0.038338032581452,False
2024,Bahrain,LEC,3.0,HARD,20,13,0.094361842105263,0.07929887218044282,True
2024,Bahrain,MAG,2.0,HARD,18,12,0.11580350877193198,-0.5436701754386041,False
2024,Bahrain,MAG,3.0,HARD,22,14,0.12840350877193174,0.149423245614015,True
2024,Bahrain,NOR,2.0,HARD,17,11,0.08011779448621528,0.22509523809522847,True
2024,Bahrain,NOR,3.0,HARD,22,14,0.10913078149920352,0.1809605263157792,True
2024,Bahrain,OCO,2.0,HARD,17,11,0.1836535087719291,-0.837598684210524,False
2024,Bahrain,OCO,3.0,HARD,22,14,0.0931535087719304,0.2042812500000064,True
2024,Bahrain,PER,2.0,HARD,18,12,0.05710350877193306,0.22110350877188742,True
2024,Bahrain,PER,3.0,SOFT,19,12,0.11504636591478634,0.23222493734336883,True
2024,Bahrain,PIA,2.0,HARD,19,12,0.08432017543859871,0.2128969298245238,True
2024,Bahrain,PIA,3.0,HARD,21,14,0.12768922305764363,-0.002941102756880452,False
2024,Bahrain,RIC,2.0,HARD,19,12,0.1417701754385971,-0.506172556390983,False
2024,Bahrain,RIC,3.0,SOFT,18,12,0.12507017543860144,0.9056666666666165,True
2024,Bahrain,RUS,2.0,HARD,15,10,0.04073684210526412,0.09329122807017712,True
2024,Bahrain,RUS,3.0,HARD,24,16,0.09601714513556656,0.4540398724082948,True
2024,Bahrain,SAI,2.0,HARD,18,12,0.09615350877193002,0.1440219298245561,True
2024,Bahrain,SAI,3.0,HARD,20,13,0.08665350877192779,0.17095363408522246,True
2024,Bahrain,STR,2.0,HARD,15,10,0.14690350877192948,-0.19635701754386617,False
2024,Bahrain,STR,3.0,HARD,26,17,0.08177850877193116,0.019902777777765043,True
2024,Bahrain,TSU,2.0,HARD,17,11,0.12140350877191963,-0.537236842105178,False
2024,Bahrain,TSU,3.0,HARD,19,12,0.08240350877192526,0.6522857142857633,True
2024,Bahrain,VER,2.0,HARD,17,11,0.11440350877192884,0.22909649122807707,True
2024,Bahrain,VER,3.0,SOFT,17,11,0.05640350877192901,0.724114035087716,True
2024,Bahrain,ZHO,2.0,HARD,16,10,0.13573684210526457,-0.3200350877193164,False
2024,Bahrain,ZHO,3.0,HARD,24,16,0.0839035087719271,0.04125877192985428,True
2024,Great Britain,ALB,1.0,MEDIUM,18,12,0.024212454212453053,0.7968162393162453,True
2024,Great Britain,ALO,1.0,MEDIUM,17,11,0.02630769230769185,0.3670256410256509,True
2024,Great Britain,BOT,1.0,MEDIUM,19,12,-0.004835164835164615,1.7213477237048604,True
2024,Great Britain,HAM,1.0,MEDIUM,18,12,0.04635769230769569,0.18996794871791187,True
2024,Great Britain,HUL,1.0,MEDIUM,18,12,0.04905769230769508,0.4301346153845766,True
2024,Great Britain,LEC,1.0,MEDIUM,14,9,0.05139102564102889,-0.046014102564123506,False
2024,Great Britain,MAG,1.0,MEDIUM,22,14,0.0125299145299146,1.9378215811965767,True
2024,Great Britain,NOR,1.0,MEDIUM,18,12,0.01760769230768915,0.035435897435929085,True
2024,Great Britain,OCO,1.0,SOFT,14,9,0.1333243589743579,0.7327756410256455,True
2024,Great Britain,PIA,1.0,MEDIUM,18,12,0.04850769230769316,-0.1879358974359159,False
2024,Great Britain,RIC,1.0,MEDIUM,17,11,0.0005076923076899221,1.390656410256419,True
2024,Great Britain,RUS,1.0,MEDIUM,17,11,0.066307692307691,-0.09747435897434305,False
2024,Great Britain,SAI,1.0,MEDIUM,18,12,0.07167019230769149,0.059450320512823396,True
2024,Great Britain,SAR,1.0,MEDIUM,19,12,0.020182692307689543,1.305491071428597,True
2024,Great Britain,STR,1.0,MEDIUM,17,11,0.04797435897435302,0.4265000000000659,True
2024,Great Britain,TSU,1.0,MEDIUM,19,12,0.06425769230769304,0.69605521978021,True
2024,Great Britain,VER,1.0,MEDIUM,17,11,0.041807692307692434,0.6661410256410107,True
2024,Hungary,ALB,2.0,HARD,19,12,0.11200000000000188,-0.2680714285714499,False
2024,Hungary,ALB,3.0,HARD,35,23,0.048000000000000397,0.5244166666666636,True
2024,Hungary,ALO,2.0,MEDIUM,28,18,0.09672727272727209,-1.2731818181818126,False
2024,Hungary,ALO,3.0,HARD,29,19,0.009999999999998656,1.0864000000000247,True
2024,Hungary,BOT,1.0,MEDIUM,14,9,-0.18553333333333247,0.865133333333327,True
2024,Hungary,BOT,2.0,HARD,24,16,0.0852000000000018,-0.9154750000000291,False
2024,Hungary,BOT,3.0,HARD,20,13,0.17922321428571447,-1.3922500000000002,False
2024,Hungary,GAS,1.0,HARD,25,16,0.015537878787879985,0.4369431818181716,True
2024,Hungary,HAM,2.0,HARD,17,11,0.052666666666667084,0.4763888888888819,True
2024,Hungary,HAM,3.0,HARD,25,16,0.030615384615384864,0.510431623931606,True
2024,Hungary,HUL,2.0,HARD,22,14,0.16600000000000392,-0.7866250000000488,False
2024,Hungary,HUL,3.0,HARD,33,22,0.04633333333333351,0.8453636363636409,True
2024,Hungary,LEC,1.0,MEDIUM,20,13,0.10060000000000144,-0.19671428571429925,False
2024,Hungary,LEC,2.0,HARD,14,9,0.11174999999999358,1.023550000000057,True
2024,Hungary,LEC,3.0,MEDIUM,25,16,0.03519444444444472,0.40502932098765615,True
2024,Hungary,MAG,2.0,HARD,25,16,0.09698809523809496,-0.4769623015872955,False
2024,Hungary,MAG,3.0,HARD,28,18,0.02233333333333339,1.5911666666666817,True
2024,Hungary,NOR,1.0,MEDIUM,14,9,0.12308333333333485,-0.3201833333333326,False
2024,Hungary,NOR,2.0,HARD,26,17,0.0445166666666663,0.9687277777777881,True
2024,Hungary,NOR,3.0,MEDIUM,20,13,0.05852857142857155,0.011975510204093456,True
2024,Hungary,OCO,2.0,HARD,20,13,0.13183928571428438,-0.7392321428571336,False
2024,Hungary,OCO,3.0,HARD,24,16,0.04006249999999998,0.4183046874999903,True
2024,Hungary,PER,1.0,HARD,25,16,-0.004798076923074964,0.6156981837606692,True
2024,Hungary,PER,2.0,MEDIUM,14,9,0.05122857142857222,0.1529714285714192,True
2024,Hungary,PER,3.0,MEDIUM,20,13,0.169909090909087,0.21028571428575812,True
2024,Hungary,PIA,1.0,MEDIUM,15,10,0.04833333333333201,0.1818000000000012,True
2024,Hungary,PIA,2.0,HARD,27,18,0.1180000000000021,0.056722222222196216,True
2024,Hungary,PIA,3.0,MEDIUM,21,14,0.07211111111111121,0.3489365079365062,True
2024,Hungary,RIC,2.0,HARD,17,11,0.10150000000000148,-0.5144166666666811,False
2024,Hungary,RIC,3.0,HARD,33,22,0.03923076923077072,0.4374125874125641,True
2024,Hungary,RUS,1.0,HARD,30,20,0.0017999999999995945,0.9202000000000083,True
2024,Hungary,RUS,2.0,MEDIUM,16,10,0.06300000000000001,0.11583333333334404,True
2024,Hungary,RUS,3.0,HARD,14,9,0.27808333333333596,-0.7722666666666982,False
2024,Hungary,SAI,1.0,MEDIUM,18,12,0.06450000000000031,0.08583333333333105,True
2024,Hungary,SAI,2.0,HARD,23,15,0.08500000000000085,0.14324999999999122,True
2024,Hungary,SAI,3.0,MEDIUM,20,13,0.17070238095237908,-0.2838690476190188,False
2024,Hungary,SAR,2.0,HARD,19,12,0.06479999999999393,-0.21602857142851153,False
2024,Hungary,SAR,3.0,HARD,20,13,0.05494444444444405,0.048253968253977826,True
2024,Hungary,STR,2.0,MEDIUM,29,19,0.025999999999999406,0.26680000000000914,True
2024,Hungary,STR,3.0,HARD,23,15,0.08222222222222324,0.5292222222222183,True
2024,Hungary,TSU,1.0,MEDIUM,26,17,0.056666666666669606,0.2932222222221807,True
2024,Hungary,TSU,2.0,HARD,38,25,-0.0016999999999995907,0.8406538461538374,True
2024,Hungary,VER,1.0,MEDIUM,17,11,0.11271428571428592,-0.356904761904777,False
2024,Hungary,VER,2.0,HARD,25,16,0.21481250000000163,-1.4419340277777952,False
2024,Hungary,VER,3.0,MEDIUM,17,11,0.14279999999999973,-0.41943333333333044,False
2024,Hungary,ZHO,2.0,HARD,23,15,0.13107692307692367,-0.8713846153846134,False
2024,Hungary,ZHO,3.0,HARD,26,17,0.04190000000000067,0.9485333333333128,True
2024,Netherlands,ALB,2.0,HARD,34,22,0.06289682539682571,-0.18375000000001052,False
2024,Netherlands,ALB,3.0,MEDIUM,14,9,0.035811111111109996,-0.2875888888888909,False
2024,Netherlands,ALO,1.0,MEDIUM,27,18,0.06269444444444379,-0.25226388888887485,False
2024,Netherlands,ALO,2.0,HARD,38,25,-0.005097979797979881,0.8776180264180405,True
2024,Netherlands,BOT,2.0,HARD,24,16,0.11932539682539758,-0.3906964285714256,False
2024,Netherlands,BOT,3.0,MEDIUM,21,14,0.05361111111111209,-0.06010317460317692,False
2024,Netherlands,GAS,1.0,MEDIUM,26,17,0.06564957264957316,-0.10589743589744198,False
2024,Netherlands,GAS,2.0,HARD,36,24,0.005325396825394283,0.6998650793651097,True
2024,Netherlands,HAM,1.0,SOFT,20,13,0.0956111111111129,-0.49434920634923124,False
2024,Netherlands,HAM,2.0,HARD,22,14,-0.037088888888888505,0.8655333333333299,True
2024,Netherlands,HAM,3.0,SOFT,20,13,0.04736111111110909,0.2566547619047879,True
2024,Netherlands,HUL,2.0,HARD,53,35,0.0294111111111107,0.29625555555558,True
2024,Netherlands,LEC,1.0,MEDIUM,21,14,0.03977777777777902,-0.0001190476190596915,False
2024,Netherlands,LEC,2.0,HARD,45,30,0.039411111111110134,0.005194444444459615,True
2024,Netherlands,MAG,1.0,HARD,35,23,0.039511111111109186,0.1319444444444843,True
2024,Netherlands,MAG,2.0,MEDIUM,25,16,0.13353968253968368,-1.1839206349206393,False
2024,Netherlands,NOR,1.0,MEDIUM,25,16,0.02623611111111046,-0.1829513888888954,False
2024,Netherlands,NOR,2.0,HARD,41,27,0.06114052287581728,-0.32744817927171865,False
2024,Netherlands,OCO,1.0,MEDIUM,26,17,0.055311111111109666,0.04225555555557195,True
2024,Netherlands,OCO,2.0,HARD,31,20,0.05063418803418839,-0.08999048174049372,False
2024,Netherlands,PER,1.0,MEDIUM,26,17,0.04799572649572603,-0.056777777777767824,False
2024,Netherlands,PER,2.0,HARD,39,26,0.07091880341880269,-0.7035769230769091,False
2024,Netherlands,PIA,1.0,MEDIUM,30,20,0.036632323232323544,-0.08022929292930173,False
2024,Netherlands,PIA,2.0,HARD,37,24,0.08685319255907455,-0.9626708144796401,False
2024,Netherlands,RIC,1.0,MEDIUM,26,17,0.048111111111110993,-0.14605555555556293,False
2024,Netherlands,RIC,2.0,HARD,39,26,0.022361111111111498,0.28542200854699745,True
2024,Netherlands,RUS,1.0,MEDIUM,22,14,0.028611111111110497,0.34486111111110596,True
2024,Netherlands,RUS,2.0,HARD,25,16,0.03500694444444512,-0.07572569444445144,False
2024,Netherlands,RUS,3.0,SOFT,16,10,0.10111111111110915,-0.317833333333328,False
2024,Netherlands,SAI,1.0,MEDIUM,26,17,0.022888888888888834,0.24055555555554678,True
2024,Netherlands,SAI,2.0,HARD,40,26,0.056611111111109835,-0.4043293650793426,False
2024,Netherlands,SAR,1.0,MEDIUM,18,12,0.004011111111112164,0.5462722222222093,True
2024,Netherlands,SAR,2.0,HARD,43,28,0.07208777777777757,-0.577974777777763,False
2024,Netherlands,STR,1.0,MEDIUM,26,17,0.0875111111111116,-0.6236555555555646,False
2024,Netherlands,STR,2.0,HARD,36,24,0.027959595959595823,0.40823989898989527,True
2024,Netherlands,TSU,2.0,MEDIUM,15,10,0.1740111111111105,-0.42321111111110954,False
2024,Netherlands,TSU,3.0,HARD,35,23,0.09676900584795221,-0.7813099415204618,False
2024,Netherlands,VER,1.0,MEDIUM,23,15,0.05661111111111093,-0.07323611111111106,False
2024,Netherlands,VER,2.0,HARD,41,27,0.05154444444444455,-0.13621269841269676,False
2024,Netherlands,ZHO,1.0,MEDIUM,15,10,0.03281111111110988,0.17870555555558382,True
2024,Netherlands,ZHO,2.0,HARD,29,19,0.12514957264957288,-0.4323068376068392,False
2024,Netherlands,ZHO,3.0,SOFT,14,9,0.07661111111111296,-0.8025888888889228,False
2024,Spain,ALB,1.0,MEDIUM,15,10,0.055430303030303205,0.19928484848483663,True
2024,Spain,ALB,2.0,SOFT,20,13,0.06475252525252509,0.2889812409812415,True
2024,Spain,ALB,3.0,SOFT,15,10,0.06753030303030272,-0.19464090909090145,False
2024,Spain,ALO,1.0,SOFT,16,10,-0.026969696969700863,0.4061818181818471,True
2024,Spain,ALO,2.0,MEDIUM,23,15,0.11303030303030681,-1.2754696969697417,False
2024,Spain,ALO,3.0,HARD,18,12,0.12603030303030374,0.023803030303019074,True
2024,Spain,BOT,3.0,HARD,32,21,0.09469872408293485,-0.6118177033492987,False
2024,Spain,GAS,2.0,MEDIUM,21,14,0.10733799533799544,0.21394239094239254,True
2024,Spain,GAS,3.0,HARD,25,16,0.009655303030303486,0.7841874999999953,True
2024,Spain,HAM,1.0,SOFT,14,9,0.19263030303030237,-0.6322000000000003,False
2024,Spain,HAM,2.0,MEDIUM,23,15,0.08878030303030471,-0.33934469696970737,False
2024,Spain,HAM,3.0,SOFT,21,14,0.09178030303030127,-0.12857413419911876,False
2024,Spain,HUL,2.0,MEDIUM,21,14,0.05223030303030356,0.18646060606060239,True
2024,Spain,HUL,3.0,HARD,25,16,0.017771374458872558,0.9499992334055081,True
2024,Spain,LEC,1.0,SOFT,21,14,0.09731601731601813,-0.45501948051948,False
2024,Spain,LEC,2.0,MEDIUM,19,12,0.06843308080808165,0.07120391414140873,True
2024,Spain,LEC,3.0,SOFT,18,12,0.08800757575757698,0.3425075757575655,True
2024,Spain,MAG,2.0,MEDIUM,16,10,0.11763030303030461,0.24353333333330576,True
2024,Spain,MAG,3.0,HARD,32,21,0.12633799533799495,-1.2656293706293515,False
2024,Spain,NOR,1.0,SOFT,20,13,0.12369696969696875,-1.2524112554112545,False
2024,Spain,NOR,2.0,MEDIUM,21,14,0.025530303030308232,0.019234848484789575,True
2024,Spain,NOR,3.0,SOFT,17,11,0.12103030303030238,-0.2081363636363515,False
2024,Spain,OCO,2.0,MEDIUM,20,13,0.12960808080808084,-0.09503924963923842,False
2024,Spain,OCO,3.0,HARD,26,17,0.01842613636363607,0.6485107323232376,True
2024,Spain,PER,2.0,SOFT,15,10,0.15183030303030023,-0.3967199999999792,False
2024,Spain,PER,3.0,MEDIUM,15,10,0.0632303030303035,0.26981515151514374,True
2024,Spain,PER,4.0,SOFT,16,10,0.1930303030303122,-0.5050000000000642,False
2024,Spain,PIA,1.0,SOFT,19,12,0.15074458874458854,-0.6429999999999966,False
2024,Spain,PIA,2.0,MEDIUM,19,12,0.03543939393939413,0.07806168831168796,True
2024,Spain,PIA,3.0,SOFT,16,10,0.06903030303029922,0.0807272727273111,True
2024,Spain,RIC,2.0,MEDIUM,22,14,0.07747474747474649,-0.2925202020201958,False
2024,Spain,RIC,3.0,HARD,20,13,-0.029569696969696226,-0.030389610389615233,False
2024,Spain,RUS,2.0,MEDIUM,17,11,0.10419696969697156,-0.293886363636382,False
2024,Spain,RUS,3.0,HARD,28,18,0.03569696969696818,0.5450000000000216,True
2024,Spain,SAI,2.0,MEDIUM,16,10,0.09243030303030367,-0.08573636363637623,False
2024,Spain,SAI,3.0,HARD,26,17,0.0532553030303017,0.0972035353535353,True
2024,Spain,SAR,2.0,MEDIUM,17,11,0.19903030303030178,-0.4696666666666521,False
2024,Spain,SAR,3.0,HARD,26,17,0.09879953379953413,-0.11974125874126035,False
2024,Spain,STR,1.0,SOFT,14,9,0.02456363636363624,0.13869696969697715,True
2024,Spain,STR,2.0,MEDIUM,17,11,0.09069696969697343,-0.25121717171720803,False
2024,Spain,STR,3.0,HARD,26,17,-0.009615151515152038,0.6217646464646691,True
2024,Spain,TSU,4.0,SOFT,16,10,0.0028303030303021615,0.8941696969697119,True
2024,Spain,VER,2.0,MEDIUM,24,16,0.07030113636363775,-0.18906060606061992,False
2024,Spain,VER,3.0,SOFT,17,11,0.043030303030302974,0.26842424242423846,True
2024,Spain,ZHO,2.0,MEDIUM,25,16,0.03815728715728746,0.03546055796054759,True
2024,Spain,ZHO,3.0,HARD,21,14,0.10378030303030172,0.1231650432900681,True
2024,United States,ALB,2.0,MEDIUM,25,16,0.03117777777777775,0.30511111111111056,True
2024,United States,ALB,3.0,HARD,16,10,0.02368181818181757,0.4063484848484791,True
2024,United States,ALO,1.0,MEDIUM,16,10,0.020500000000000438,0.31858333333334343,True
2024,United States,ALO,2.0,HARD,27,18,0.00720588235294131,0.5231258169934515,True
2024,United States,BOT,2.0,HARD,33,22,0.07041666666666657,-0.2601022727272651,False
2024,United States,COL,1.0,HARD,32,21,-0.022409722222222643,0.21628282828283252,True
2024,United States,COL,2.0,MEDIUM,15,10,0.04316666666666672,-0.16209999999998956,False
2024,United States,GAS,2.0,HARD,35,23,-0.011749999999999261,0.2837916666666504,True
2024,United States,HUL,1.0,MEDIUM,20,13,0.011157142857142739,-0.35057142857142154,False
2024,United States,HUL,2.0,HARD,25,16,0.016416666666666496,0.0836527777777797,True
2024,United States,LAW,1.0,HARD,29,19,0.0011363636363626028,0.009672727272740645,True
2024,United States,LAW,2.0,MEDIUM,17,11,-0.005250000000000199,0.20854166666665938,True
2024,United States,LEC,1.0,MEDIUM,19,12,0.09536250000000077,-0.1091223214285638,False
2024,United States,LEC,2.0,HARD,27,18,0.02699999999999984,0.23716666666666222,True
2024,United States,MAG,2.0,HARD,18,12,0.004111111111111793,-0.11433333333334635,False
2024,United States,MAG,3.0,MEDIUM,15,10,0.06537499999999952,-0.5390625,False
2024,United States,NOR,1.0,MEDIUM,24,16,-0.008744047619047245,0.23705357142856087,True
2024,United States,NOR,2.0,HARD,21,14,0.08716666666666602,-0.09428571428571988,False
2024,United States,OCO,1.0,MEDIUM,23,15,0.01950000000000074,0.20362499999998818,True
2024,United States,OCO,2.0,HARD,14,9,0.04554285714285708,0.037071428571420026,True
2024,United States,PER,1.0,MEDIUM,18,12,0.029833333333328937,-0.5213333333333073,False
2024,United States,PER,2.0,HARD,27,18,-0.0025769230769222638,0.9009764957264869,True
2024,United States,PIA,1.0,MEDIUM,25,16,-0.03569805194805187,0.6322812049061923,True
2024,United States,PIA,2.0,HARD,18,12,0.06296153846153782,0.01910897435898325,True
2024,United States,RUS,1.0,HARD,32,21,-0.061373809523808984,0.698980952380933,True
2024,United States,SAI,2.0,HARD,31,20,-0.007500000000000284,0.8640227272727362,True
2024,United States,STR,1.0,HARD,18,12,0.03786363636363564,0.005477272727278641,True
2024,United States,STR,2.0,MEDIUM,23,15,0.052499999999994884,-0.3264999999999283,False
2024,United States,TSU,2.0,HARD,34,22,-0.03738888888888899,0.9576666666666694,True
2024,United States,VER,1.0,MEDIUM,18,12,0.07627380952380991,-0.08179761904761544,False
2024,United States,VER,2.0,HARD,27,18,0.018166666666665776,0.7253703703703676,True
2024,United States,ZHO,2.0,MEDIUM,19,12,0.04767777777777822,0.06509682539681753,True
2024,United States,ZHO,3.0,HARD,16,10,0.04492857142857076,-0.20401190476190104,False
